Player,Season,2015/16(*),2016/17(*),2017/18(*),2018/19(*),2019/20(*),2020/21(*),2021/22(*),2022/23(*),2023/24(*)
Shake Milton,2022,,,,,,,,2118156.0,
Shake Milton,2023,,,,,,,,,5717936.0
Shane Larkin,2015,1974800.0,,,,,,,,
Shane Larkin,2017,,,1955046.0,,,,,,
Shaq Buchanan,2021,,,,,,,61489.0,,
Shaquille Harrison,2017,,,295505.0,,,,,,
Shaquille Harrison,2018,,,,1652646.0,,,,,
Shaquille Harrison,2019,,,,,1987720.0,,,,
Shaquille Harrison,2020,,,,,,1115160.0,,,
Shaquille Harrison,2021,,,,,,,356724.0,,
Shaquille Harrison,2022,,,,,,,,142992.0,
Shaquille Harrison,2023,,,,,,,,,149618.0
Sharife Cooper,2021,,,,,,,534959.0,,
Sharife Cooper,2023,,,,,,,,,106626.0
Shaun Livingston,2015,7298501.0,,,,,,,,
Shaun Livingston,2016,,7537616.0,,,,,,,
Shaun Livingston,2017,,,9866019.0,,,,,,
Shaun Livingston,2018,,,,10357869.0,,,,,
Shaun Livingston,2020,,,,,,812460.0,,,
Shaun Livingston,2021,,,,,,,770897.0,,
Shawn Long,2016,,201411.0,,,,,,,
Shayne Whittington,2015,1112548.0,,,,,,,,
Sheldon Mac,2016,,708432.0,,,,,,,
Sheldon Mac,2017,,,1683531.0,,,,,,
Sheldon Mac,2019,,,,,112300.0,,,,
Shelvin Mack,2015,3203565.0,,,,,,,,
Shelvin Mack,2016,,3171932.0,,,,,,,
Shelvin Mack,2017,,,7695495.0,,,,,,
Shelvin Mack,2018,,,,3132661.0,,,,,
Sidy Cissoko,2023,,,,,,,,,1152829.0
Simone Fontecchio,2022,,,,,,,,3398358.0,
Simone Fontecchio,2023,,,,,,,,,3135347.0
Sindarius Thornwell,2017,,,1046093.0,,,,,,
Sindarius Thornwell,2018,,,,1718365.0,,,,,
Sindarius Thornwell,2019,,,,,224601.0,,,,
Sindarius Thornwell,2020,,,,,,1506167.0,,,
Sir'Jabari Rice,2023,,,,,,,,,172261.0
Skal Labissiere,2016,,1549692.0,,,,,,,
Skal Labissiere,2017,,,1683531.0,,,,,,
Skal Labissiere,2018,,,,1926214.0,,,,,
Skal Labissiere,2019,,,,,2868737.0,,,,
Skylar Mays,2020,,,,,,648609.0,,,
Skylar Mays,2021,,,,,,,590786.0,,
Skylar Mays,2022,,,,,,,,123602.0,
Skylar Mays,2023,,,,,,,,,1199904.0
Solomon Hill,2015,1789011.0,,,,,,,,
Solomon Hill,2016,,15263857.0,,,,,,,
Solomon Hill,2017,,,15694365.0,,,,,,
Solomon Hill,2018,,,,15913243.0,,,,,
Solomon Hill,2019,,,,,16301479.0,,,,
Solomon Hill,2020,,,,,,2649822.0,,,
Solomon Hill,2021,,,,,,,2763255.0,,
Sonny Weems,2015,3704726.0,,,,,,,,
Spencer Dinwiddie,2015,1112548.0,,,,,,,,
Spencer Dinwiddie,2016,,947241.0,,,,,,,
Spencer Dinwiddie,2017,,,1955046.0,,,,,,
Spencer Dinwiddie,2018,,,,2064783.0,,,,,
Spencer Dinwiddie,2019,,,,,13008414.0,,,,
Spencer Dinwiddie,2020,,,,,,13958950.0,,,
Spencer Dinwiddie,2021,,,,,,,22334024.0,,
Spencer Dinwiddie,2022,,,,,,,,20675616.0,
Spencer Dinwiddie,2023,,,,,,,,,21018311.0
Spencer Hawes,2015,7298501.0,,,,,,,,
Spencer Hawes,2016,,7537616.0,,,,,,,
Spencer Hawes,2017,,,2574217.0,,,,,,
Spencer Hawes,2018,,,,2502361.0,,,,,
Spencer Hawes,2020,,,,,,2445984.0,,,
Stanley Johnson,2015,3741536.0,,,,,,,,
Stanley Johnson,2016,,3871337.0,,,,,,,
Stanley Johnson,2017,,,3973184.0,,,,,,
Stanley Johnson,2018,,,,4912815.0,,,,,
Stanley Johnson,2019,,,,,4443830.0,,,,
Stanley Johnson,2020,,,,,,4636085.0,,,
Stanley Johnson,2021,,,,,,,1583036.0,,
Stanley Johnson,2022,,,,,,,,4264651.0,
Stanley Umude,2022,,,,,,,,62019.0,
Stanley Umude,2023,,,,,,,,,1130875.0
Stefan Jankovic,2016,,130353.0,,,,,,,
Stephan Hicks,2018,,,,59059.0,,,,,
Stephen Curry,2015,14970024.0,,,,,,,,
Stephen Curry,2016,,15788863.0,,,,,,,
Stephen Curry,2017,,,44483232.0,,,,,,
Stephen Curry,2018,,,,46700853.0,,,,,
Stephen Curry,2019,,,,,49346703.0,,,,
Stephen Curry,2020,,,,,,52411485.0,,,
Stephen Curry,2021,,,,,,,52938707.0,,
Stephen Curry,2022,,,,,,,,50968059.0,
Stephen Curry,2023,,,,,,,,,53458234.0
Stephen Zimmerman,2016,,1238356.0,,,,,,,
Sterling Brown,2017,,,1046093.0,,,,,,
Sterling Brown,2018,,,,1718365.0,,,,,
Sterling Brown,2019,,,,,1985213.0,,,,
Sterling Brown,2020,,,,,,2046005.0,,,
Sterling Brown,2021,,,,,,,3469042.0,,
Sterling Brown,2022,,,,,,,,3310857.0,
Steve Blake,2015,2764721.0,,,,,,,,
Steve Novak,2015,4947556.0,,,,,,,,
Steve Novak,2016,,2022639.0,,,,,,,
Steven Adams,2015,3000433.0,,,,,,,,
Steven Adams,2016,,4093768.0,,,,,,,
Steven Adams,2017,,,28822080.0,,,,,,
Steven Adams,2018,,,,30118858.0,,,,,
Steven Adams,2019,,,,,31697642.0,,,,
Steven Adams,2020,,,,,,36064364.0,,,
Steven Adams,2021,,,,,,,19742519.0,,
Steven Adams,2022,,,,,,,,19007601.0,
Steven Adams,2023,,,,,,,,,12974396.0
Sviatoslav Mykhailiuk,2018,,,,1854828.0,,,,,
Sviatoslav Mykhailiuk,2019,,,,,1737855.0,,,,
Sviatoslav Mykhailiuk,2020,,,,,,2027733.0,,,
Sviatoslav Mykhailiuk,2021,,,,,,,1999575.0,,
Sviatoslav Mykhailiuk,2022,,,,,,,,4078816.0,
Sviatoslav Mykhailiuk,2023,,,,,,,,,2416341.0
TJ Leaf,2017,,,2601539.0,,,,,,
TJ Leaf,2018,,,,3001699.0,,,,,
TJ Leaf,2019,,,,,3450659.0,,,,
TJ Leaf,2020,,,,,,5400536.0,,,
TJ McConnell,2015,691302.0,,,,,,,,
TJ McConnell,2016,,1140117.0,,,,,,,
TJ McConnell,2017,,,1887168.0,,,,,,
TJ McConnell,2018,,,,1995497.0,,,,,
TJ McConnell,2019,,,,,4292963.0,,,,
TJ McConnell,2020,,,,,,4265420.0,,,
TJ McConnell,2021,,,,,,,8672606.0,,
TJ McConnell,2022,,,,,,,,8588332.0,
TJ McConnell,2023,,,,,,,,,8958511.0
TJ Warren,2015,2687150.0,,,,,,,,
TJ Warren,2016,,2775118.0,,,,,,,
TJ Warren,2017,,,4043892.0,,,,,,
TJ Warren,2018,,,,14649672.0,,,,,
TJ Warren,2019,,,,,13565764.0,,,,
TJ Warren,2020,,,,,,14624297.0,,,
TJ Warren,2021,,,,,,,14963137.0,,
TJ Warren,2022,,,,,,,,2787069.0,
TJ Warren,2023,,,,,,,,,668962.0
Tacko Fall,2019,,,,,97595.0,,,,
Tacko Fall,2020,,,,,,796931.0,,,
Tacko Fall,2021,,,,,,,252108.0,,
Taevion Kinsey,2023,,,,,,,,,66254.0
Tahjere McCall,2018,,,,59059.0,,,,,
Taj Gibson,2015,11190537.0,,,,,,,,
Taj Gibson,2016,,11666623.0,,,,,,,
Taj Gibson,2017,,,17956155.0,,,,,,
Taj Gibson,2018,,,,17454928.0,,,,,
Taj Gibson,2019,,,,,11039048.0,,,,
Taj Gibson,2020,,,,,,4001797.0,,,
Taj Gibson,2021,,,,,,,5677666.0,,
Taj Gibson,2022,,,,,,,,3081038.0,
Taj Gibson,2023,,,,,,,,,4918224.0
Talen Horton-Tucker,2019,,,,,1101831.0,,,,
Talen Horton-Tucker,2020,,,,,,1849950.0,,,
Talen Horton-Tucker,2021,,,,,,,10985301.0,,
Talen Horton-Tucker,2022,,,,,,,,10878554.0,
Talen Horton-Tucker,2023,,,,,,,,,11347447.0
Tari Eason,2022,,,,,,,,3561677.0,
Tari Eason,2023,,,,,,,,,3631965.0
Tarik Black,2015,1112548.0,,,,,,,,
Tarik Black,2016,,8070174.0,,,,,,,
Tarik Black,2017,,,4219696.0,,,,,,
Tarik Phillip,2018,,,,59059.0,,,,,
Tariq Owens,2019,,,,,97595.0,,,,
Taurean Prince,2016,,3021955.0,,,,,,,
Taurean Prince,2017,,,3107133.0,,,,,,
Taurean Prince,2018,,,,3150415.0,,,,,
Taurean Prince,2019,,,,,4270866.0,,,,
Taurean Prince,2020,,,,,,14928970.0,,,
Taurean Prince,2021,,,,,,,15419171.0,,
Taurean Prince,2022,,,,,,,,7528044.0,
Taurean Prince,2023,,,,,,,,,4650188.0
Taylor Hendricks,2023,,,,,,,,,5735375.0
Tayshaun Prince,2015,1973730.0,,,,,,,,
Taze Moore,2023,,,,,,,,,72787.0
Terance Mann,2019,,,,,1226560.0,,,,
Terance Mann,2020,,,,,,1849950.0,,,
Terance Mann,2021,,,,,,,2061329.0,,
Terance Mann,2022,,,,,,,,2047077.0,
Terance Mann,2023,,,,,,,,,10891205.0
Terence Davis,2019,,,,,1101831.0,,,,
Terence Davis,2020,,,,,,1849950.0,,,
Terence Davis,2021,,,,,,,4625390.0,,
Terence Davis,2022,,,,,,,,4241152.0,
Terquavion Smith,2023,,,,,,,,,576415.0
Terrance Ferguson,2017,,,2289409.0,,,,,,
Terrance Ferguson,2018,,,,2641728.0,,,,,
Terrance Ferguson,2019,,,,,3036768.0,,,,
Terrance Ferguson,2020,,,,,,4806534.0,,,
Terrence Jones,2015,3277549.0,,,,,,,,
Terrence Jones,2016,,1573616.0,,,,,,,
Terrence Jones,2018,,,,247584.0,,,,,
Terrence Ross,2015,4678851.0,,,,,,,,
Terrence Ross,2016,,13035333.0,,,,,,,
Terrence Ross,2017,,,13467116.0,,,,,,
Terrence Ross,2018,,,,13091196.0,,,,,
Terrence Ross,2019,,,,,15332011.0,,,,
Terrence Ross,2020,,,,,,16452334.0,,,
Terrence Ross,2021,,,,,,,14454344.0,,
Terrence Ross,2022,,,,,,,,12193311.0,
Terry Rozier,2015,2401831.0,,,,,,,,
Terry Rozier,2016,,2485108.0,,,,,,,
Terry Rozier,2017,,,2550440.0,,,,,,
Terry Rozier,2018,,,,3803165.0,,,,,
Terry Rozier,2019,,,,,24402107.0,,,,
Terry Rozier,2020,,,,,,23033268.0,,,
Terry Rozier,2021,,,,,,,20704706.0,,
Terry Rozier,2022,,,,,,,,22781683.0,
Terry Rozier,2023,,,,,,,,,23894740.0
Terry Taylor,2021,,,,,,,1035075.0,,
Terry Taylor,2022,,,,,,,,1806626.0,
Terry Taylor,2023,,,,,,,,,2079719.0
Thabo Sefolosha,2015,5266135.0,,,,,,,,
Thabo Sefolosha,2016,,5214133.0,,,,,,,
Thabo Sefolosha,2017,,,6733558.0,,,,,,
Thabo Sefolosha,2018,,,,6545598.0,,,,,
Thabo Sefolosha,2019,,,,,3145825.0,,,,
Thaddeus Young,2015,14792514.0,,,,,,,,
Thaddeus Young,2016,,15744925.0,,,,,,,
Thaddeus Young,2017,,,16572695.0,,,,,,
Thaddeus Young,2018,,,,17160744.0,,,,,
Thaddeus Young,2019,,,,,15822636.0,,,,
Thaddeus Young,2020,,,,,,16507175.0,,,
Thaddeus Young,2021,,,,,,,16408571.0,,
Thaddeus Young,2022,,,,,,,,8482304.0,
Thaddeus Young,2023,,,,,,,,,9278104.0
Thanasis Antetokounmpo,2015,40663.0,,,,,,,,
Thanasis Antetokounmpo,2019,,,,,1773235.0,,,,
Thanasis Antetokounmpo,2020,,,,,,2073716.0,,,
Thanasis Antetokounmpo,2021,,,,,,,1999575.0,,
Thanasis Antetokounmpo,2022,,,,,,,,1991984.0,
Thanasis Antetokounmpo,2023,,,,,,,,,2416341.0
Theo Maledon,2020,,,,,,2437382.0,,,
Theo Maledon,2021,,,,,,,2312695.0,,
Theo Maledon,2022,,,,,,,,2554118.0,
Theo Maledon,2023,,,,,,,,,576415.0
Theo Pinson,2018,,,,96313.0,,,,,
Theo Pinson,2019,,,,,1773235.0,,,,
Theo Pinson,2020,,,,,,977612.0,,,
Theo Pinson,2021,,,,,,,509613.0,,
Theo Pinson,2022,,,,,,,,2086832.0,
Thomas Bryant,2017,,,1046093.0,,,,,,
Thomas Bryant,2018,,,,1718365.0,,,,,
Thomas Bryant,2019,,,,,9812487.0,,,,
Thomas Bryant,2020,,,,,,10155761.0,,,
Thomas Bryant,2021,,,,,,,10021679.0,,
Thomas Bryant,2022,,,,,,,,2086832.0,
Thomas Bryant,2023,,,,,,,,,2603356.0
Thomas Robinson,2015,1291977.0,,,,,,,,
Thomas Robinson,2016,,1369962.0,,,,,,,
Thomas Walkup,2016,,90595.0,,,,,,,
Thomas Welsh,2018,,,,96313.0,,,,,
Thon Maker,2016,,3348255.0,,,,,,,
Thon Maker,2017,,,3959055.0,,,,,,
Thon Maker,2018,,,,3490636.0,,,,,
Thon Maker,2019,,,,,4378384.0,,,,
Thon Maker,2020,,,,,,2117043.0,,,
Tiago Splitter,2015,11190537.0,,,,,,,,
Tiago Splitter,2016,,10754150.0,,,,,,,
Tibor Pleiss,2015,3554641.0,,,,,,,,
Tibor Pleiss,2016,,3649893.0,,,,,,,
Tim Duncan,2015,6911802.0,,,,,,,,
Tim Duncan,2016,,7356816.0,,,,,,,
Tim Frazier,2015,1302335.0,,,,,,,,
Tim Frazier,2016,,2724384.0,,,,,,,
Tim Frazier,2017,,,2565165.0,,,,,,
Tim Frazier,2018,,,,2284234.0,,,,,
Tim Frazier,2020,,,,,,728123.0,,,
Tim Frazier,2021,,,,,,,446496.0,,
Tim Hardaway Jr,2015,1717444.0,,,,,,,,
Tim Hardaway Jr,2016,,2974148.0,,,,,,,
Tim Hardaway Jr,2017,,,21162611.0,,,,,,
Tim Hardaway Jr,2018,,,,21600474.0,,,,,
Tim Hardaway Jr,2019,,,,,24562038.0,,,,
Tim Hardaway Jr,2020,,,,,,23124670.0,,,
Tim Hardaway Jr,2021,,,,,,,24638084.0,,
Tim Hardaway Jr,2022,,,,,,,,20784054.0,
Tim Hardaway Jr,2023,,,,,,,,,18429540.0
Tim Quarterman,2016,,708432.0,,,,,,,
Tim Quarterman,2017,,,123648.0,,,,,,
Timmy Allen,2023,,,,,,,,,66254.0
Timofey Mozgov,2015,6516842.0,,,,,,,,
Timofey Mozgov,2016,,20856533.0,,,,,,,
Timofey Mozgov,2017,,,19597860.0,,,,,,
Timofey Mozgov,2018,,,,19948489.0,,,,,
Timofey Mozgov,2020,,,,,,6792173.0,,,
Timofey Mozgov,2021,,,,,,,6444709.0,,
Timothe Luwawu,2016,,1729736.0,,,,,,,
Timothe Luwawu,2017,,,2045193.0,,,,,,
Timothe Luwawu,2018,,,,2344281.0,,,,,
Timothe Luwawu,2019,,,,,1027346.0,,,,
Timothe Luwawu,2020,,,,,,2222896.0,,,
Timothe Luwawu,2021,,,,,,,2242562.0,,
Tobias Harris,2015,21064541.0,,,,,,,,
Tobias Harris,2016,,22420773.0,,,,,,,
Tobias Harris,2017,,,20521320.0,,,,,,
Tobias Harris,2018,,,,18452353.0,,,,,
Tobias Harris,2019,,,,,40160058.0,,,,
Tobias Harris,2020,,,,,,41872836.0,,,
Tobias Harris,2021,,,,,,,41623828.0,,
Tobias Harris,2022,,,,,,,,39901871.0,
Tobias Harris,2023,,,,,,,,,40437022.0
Tomas Satoransky,2016,,3742200.0,,,,,,,
Tomas Satoransky,2017,,,3847747.0,,,,,,
Tomas Satoransky,2018,,,,3901409.0,,,,,
Tomas Satoransky,2019,,,,,12265609.0,,,,
Tomas Satoransky,2020,,,,,,12186914.0,,,
Tomas Satoransky,2021,,,,,,,11563475.0,,
Toney Douglas,2015,3912168.0,,,,,,,,
Toney Douglas,2016,,736324.0,,,,,,,
Tony Allen,2015,6582669.0,,,,,,,,
Tony Allen,2016,,6517666.0,,,,,,,
Tony Allen,2017,,,1887168.0,,,,,,
Tony Bradley,2017,,,1814751.0,,,,,,
Tony Bradley,2018,,,,2093992.0,,,,,
Tony Bradley,2019,,,,,2406954.0,,,,
Tony Bradley,2020,,,,,,4316678.0,,,
Tony Bradley,2021,,,,,,,2069001.0,,
Tony Bradley,2022,,,,,,,,2159083.0,
Tony Parker,2015,17690923.0,,,,,,,,
Tony Parker,2016,,18829947.0,,,,,,,
Tony Parker,2017,,,19819909.0,,,,,,
Tony Parker,2018,,,,6233903.0,,,,,
Tony Snell,2015,2022037.0,,,,,,,,
Tony Snell,2016,,3087193.0,,,,,,,
Tony Snell,2017,,,12596793.0,,,,,,
Tony Snell,2018,,,,13224780.0,,,,,
Tony Snell,2019,,,,,13974033.0,,,,
Tony Snell,2020,,,,,,14841920.0,,,
Tony Snell,2021,,,,,,,2763255.0,,
Tony Wroten,2015,3089588.0,,,,,,,,
Tony Wroten,2016,,32588.0,,,,,,,
Torrey Craig,2017,,,99079.0,,,,,,
Torrey Craig,2018,,,,2493561.0,,,,,
Torrey Craig,2019,,,,,2453121.0,,,,
Torrey Craig,2020,,,,,,2046005.0,,,
Torrey Craig,2021,,,,,,,5640719.0,,
Torrey Craig,2022,,,,,,,,5430743.0,
Torrey Craig,2023,,,,,,,,,2603356.0
Tosan Evbuomwan,2023,,,,,,,,,304770.0
Toumani Camara,2023,,,,,,,,,1152829.0
Trae Young,2018,,,,6686833.0,,,,,
Trae Young,2019,,,,,7694216.0,,,,
Trae Young,2020,,,,,,8008996.0,,,
Trae Young,2021,,,,,,,9628294.0,,
Trae Young,2022,,,,,,,,39332974.0,
Trae Young,2023,,,,,,,,,41254687.0
Travis Wear,2017,,,389970.0,,,,,,
Trayce Jackson-Davis,2023,,,,,,,,,1152829.0
Trayvon Palmer,2021,,,,,,,61489.0,,
Tre Jones,2020,,,,,,1094762.0,,,
Tre Jones,2021,,,,,,,1755313.0,,
Tre Jones,2022,,,,,,,,1890091.0,
Tre Jones,2023,,,,,,,,,10189877.0
Tre Mann,2021,,,,,,,3354841.0,,
Tre Mann,2022,,,,,,,,3229849.0,
Tre Mann,2023,,,,,,,,,3286229.0
Tre Scott,2021,,,,,,,61489.0,,
Tremont Waters,2019,,,,,97595.0,,,,
Tremont Waters,2020,,,,,,868047.0,,,
Tremont Waters,2021,,,,,,,221856.0,,
Trendon Watford,2021,,,,,,,889034.0,,
Trendon Watford,2022,,,,,,,,1657779.0,
Trendon Watford,2023,,,,,,,,,2079719.0
Trent Forrest,2020,,,,,,573625.0,,,
Trent Forrest,2021,,,,,,,535632.0,,
Trent Forrest,2022,,,,,,,,539571.0,
Trent Forrest,2023,,,,,,,,,1146002.0
Trevelin Queen,2021,,,,,,,350491.0,,
Trevelin Queen,2022,,,,,,,,889466.0,
Trevelin Queen,2023,,,,,,,,,576415.0
Treveon Graham,2015,691302.0,,,,,,,,
Treveon Graham,2016,,708432.0,,,,,,,
Treveon Graham,2017,,,1683531.0,,,,,,
Treveon Graham,2018,,,,1885881.0,,,,,
Treveon Graham,2019,,,,,2018130.0,,,,
Trevon Bluiett,2018,,,,96313.0,,,,,
Trevon Duval,2018,,,,96313.0,,,,,
Trevor Ariza,2015,10795577.0,,,,,,,,
Trevor Ariza,2016,,10167560.0,,,,,,,
Trevor Ariza,2017,,,9491110.0,,,,,,
Trevor Ariza,2018,,,,18701709.0,,,,,
Trevor Ariza,2019,,,,,14964043.0,,,,
Trevor Ariza,2020,,,,,,15599250.0,,,
Trevor Ariza,2021,,,,,,,3054712.0,,
Trevor Booker,2015,6286449.0,,,,,,,,
Trevor Booker,2016,,12057683.0,,,,,,,
Trevor Booker,2017,,,12275772.0,,,,,,
Trevor Hudgins,2022,,,,,,,,539571.0,
Trevor Keels,2022,,,,,,,,551974.0,
Trey Burke,2015,3499662.0,,,,,,,,
Trey Burke,2016,,4414542.0,,,,,,,
Trey Burke,2017,,,1005749.0,,,,,,
Trey Burke,2018,,,,2237989.0,,,,,
Trey Burke,2019,,,,,281152.0,,,,
Trey Burke,2020,,,,,,3656074.0,,,
Trey Burke,2021,,,,,,,3642494.0,,
Trey Burke,2022,,,,,,,,3630161.0,
Trey Jemison,2023,,,,,,,,,351149.0
Trey Lyles,2015,2948772.0,,,,,,,,
Trey Lyles,2016,,3051050.0,,,,,,,
Trey Lyles,2017,,,3131296.0,,,,,,
Trey Lyles,2018,,,,4194480.0,,,,,
Trey Lyles,2019,,,,,6746085.0,,,,
Trey Lyles,2020,,,,,,6702802.0,,,
Trey Lyles,2021,,,,,,,2890868.0,,
Trey Lyles,2022,,,,,,,,2783256.0,
Trey Lyles,2023,,,,,,,,,8237711.0
Trey McKinney-Jones,2017,,,59100.0,,,,,,
Trey Murphy,2021,,,,,,,3531207.0,,
Trey Murphy,2022,,,,,,,,3399834.0,
Trey Murphy,2023,,,,,,,,,3459097.0
Tristan Thompson,2015,18773772.0,,,,,,,,
Tristan Thompson,2016,,19983733.0,,,,,,,
Tristan Thompson,2017,,,21034353.0,,,,,,
Tristan Thompson,2018,,,,21780714.0,,,,,
Tristan Thompson,2019,,,,,22739372.0,,,,
Tristan Thompson,2020,,,,,,11282645.0,,,
Tristan Thompson,2021,,,,,,,11501738.0,,
Tristan Thompson,2022,,,,,,,,17706.0,
Tristan Thompson,2023,,,,,,,,,3291427.0
Tristan Vukcevic,2023,,,,,,,,,2496945.0
Troy Brown,2018,,,,3431988.0,,,,,
Troy Brown,2019,,,,,3948888.0,,,,
Troy Brown,2020,,,,,,4110451.0,,,
Troy Brown,2021,,,,,,,5978968.0,,
Troy Brown,2022,,,,,,,,2086832.0,
Troy Brown,2023,,,,,,,,,4118855.0
Troy Caupain,2018,,,,96313.0,,,,,
Troy Daniels,2015,1247120.0,,,,,,,,
Troy Daniels,2016,,4344598.0,,,,,,,
Troy Daniels,2017,,,4371708.0,,,,,,
Troy Daniels,2018,,,,4062683.0,,,,,
Troy Daniels,2019,,,,,562303.0,,,,
Troy Williams,2016,,850118.0,,,,,,,
Troy Williams,2017,,,2362741.0,,,,,,
Troy Williams,2018,,,,96313.0,,,,,
Troy Williams,2020,,,,,,149583.0,,,
Troy Williams,2021,,,,,,,141931.0,,
Troy Williams,2022,,,,,,,,130140.0,
Ty Jerome,2019,,,,,2690436.0,,,,
Ty Jerome,2020,,,,,,2806695.0,,,
Ty Jerome,2021,,,,,,,2790081.0,,
Ty Jerome,2022,,,,,,,,5014046.0,
Ty Jerome,2023,,,,,,,,,2511498.0
Ty Lawson,2015,16383673.0,,,,,,,,
Ty Lawson,2016,,1714730.0,,,,,,,
Ty Lawson,2017,,,152638.0,,,,,,
Ty-Shon Alexander,2020,,,,,,547332.0,,,
TyTy Washington,2022,,,,,,,,2343278.0,
TyTy Washington,2023,,,,,,,,,2914318.0
Tyler Bey,2020,,,,,,547332.0,,,
Tyler Cavanaugh,2017,,,99079.0,,,,,,
Tyler Cavanaugh,2018,,,,96313.0,,,,,
Tyler Cook,2019,,,,,97595.0,,,,
Tyler Cook,2020,,,,,,844724.0,,,
Tyler Cook,2021,,,,,,,534959.0,,
Tyler Davis,2018,,,,96313.0,,,,,
Tyler Dorsey,2017,,,1046093.0,,,,,,
Tyler Dorsey,2018,,,,1718365.0,,,,,
Tyler Dorsey,2022,,,,,,,,213968.0,
Tyler Ennis,2015,2188553.0,,,,,,,,
Tyler Ennis,2016,,2260170.0,,,,,,,
Tyler Ennis,2017,,,1955046.0,,,,,,
Tyler Hall,2020,,,,,,30467.0,,,
Tyler Hall,2021,,,,,,,61489.0,,
Tyler Hansbrough,2015,1561124.0,,,,,,,,
Tyler Herro,2019,,,,,4464927.0,,,,
Tyler Herro,2020,,,,,,4658131.0,,,
Tyler Herro,2021,,,,,,,4630339.0,,
Tyler Herro,2022,,,,,,,,6067090.0,
Tyler Herro,2023,,,,,,,,,27802277.0
Tyler Johnson,2015,1112548.0,,,,,,,,
Tyler Johnson,2016,,7336285.0,,,,,,,
Tyler Johnson,2017,,,7466246.0,,,,,,
Tyler Johnson,2018,,,,23994754.0,,,,,
Tyler Johnson,2019,,,,,224601.0,,,,
Tyler Johnson,2020,,,,,,2472230.0,,,
Tyler Johnson,2021,,,,,,,297664.0,,
Tyler Lydon,2017,,,2025762.0,,,,,,
Tyler Lydon,2018,,,,2337264.0,,,,,
Tyler Ulis,2016,,1197124.0,,,,,,,
Tyler Ulis,2017,,,1683531.0,,,,,,
Tyler Ulis,2018,,,,96313.0,,,,,
Tyler Zeller,2015,3445336.0,,,,,,,,
Tyler Zeller,2016,,10428266.0,,,,,,,
Tyler Zeller,2017,,,2192623.0,,,,,,
Tyler Zeller,2018,,,,266746.0,,,,,
Tyler Zeller,2019,,,,,301348.0,,,,
Tyreke Evans,2015,14132445.0,,,,,,,,
Tyreke Evans,2016,,13300934.0,,,,,,,
Tyreke Evans,2017,,,4219696.0,,,,,,
Tyreke Evans,2018,,,,15460079.0,,,,,
Tyrell Terry,2020,,,,,,1571924.0,,,
Tyrell Terry,2021,,,,,,,2161719.0,,
Tyrell Terry,2022,,,,,,,,1890091.0,
Tyrese Haliburton,2020,,,,,,4669830.0,,,
Tyrese Haliburton,2021,,,,,,,4652679.0,,
Tyrese Haliburton,2022,,,,,,,,4469241.0,
Tyrese Haliburton,2023,,,,,,,,,5981026.0
Tyrese Martin,2022,,,,,,,,1079140.0,
Tyrese Maxey,2020,,,,,,3020941.0,,,
Tyrese Maxey,2021,,,,,,,3009880.0,,
Tyrese Maxey,2022,,,,,,,,2891278.0,
Tyrese Maxey,2023,,,,,,,,,4472995.0
Tyrone Wallace,2017,,,99079.0,,,,,,
Tyrone Wallace,2018,,,,1682384.0,,,,,
Tyrone Wallace,2021,,,,,,,229835.0,,
Tyson Chandler,2015,17114939.0,,,,,,,,
Tyson Chandler,2016,,16183366.0,,,,,,,
Tyson Chandler,2017,,,16673572.0,,,,,,
Tyson Chandler,2018,,,,16937514.0,,,,,
Tyson Chandler,2019,,,,,3145825.0,,,,
Tyus Jones,2015,1687901.0,,,,,,,,
Tyus Jones,2016,,1746317.0,,,,,,,
Tyus Jones,2017,,,1887168.0,,,,,,
Tyus Jones,2018,,,,3047196.0,,,,,
Tyus Jones,2019,,,,,12407890.0,,,,
Tyus Jones,2020,,,,,,10745376.0,,,
Tyus Jones,2021,,,,,,,9685897.0,,
Tyus Jones,2022,,,,,,,,15904320.0,
Tyus Jones,2023,,,,,,,,,14415995.0
Udoka Azubuike,2020,,,,,,2409352.0,,,
Udoka Azubuike,2021,,,,,,,2400438.0,,
Udoka Azubuike,2022,,,,,,,,2305999.0,
Udoka Azubuike,2023,,,,,,,,,576415.0
Udonis Haslem,2015,3758625.0,,,,,,,,
Udonis Haslem,2016,,5214133.0,,,,,,,
Udonis Haslem,2017,,,2986688.0,,,,,,
Udonis Haslem,2018,,,,2984651.0,,,,,
Udonis Haslem,2019,,,,,3145825.0,,,,
Udonis Haslem,2020,,,,,,3125642.0,,,
Udonis Haslem,2021,,,,,,,3054712.0,,
Udonis Haslem,2022,,,,,,,,3081038.0,
Usman Garuba,2021,,,,,,,2721255.0,,
Usman Garuba,2022,,,,,,,,2620141.0,
Usman Garuba,2023,,,,,,,,,3253679.0
VJ Beachem,2017,,,64129.0,,,,,,
Vander Blue,2017,,,99079.0,,,,,,
Vasilije Micic,2023,,,,,,,,,7952480.0
Vernon Carey,2020,,,,,,1645233.0,,,
Vernon Carey,2021,,,,,,,1755313.0,,
Vernon Carey,2022,,,,,,,,1996119.0,
Vic Law,2019,,,,,97595.0,,,,
Victor Oladipo,2015,6836128.0,,,,,,,,
Victor Oladipo,2016,,8542001.0,,,,,,,
Victor Oladipo,2017,,,26934232.0,,,,,,
Victor Oladipo,2018,,,,26182392.0,,,,,
